#a,b
2.17942,2.01280
-0.84130,-0.67075
1.03590,-0.95147
1.02431,4.11272
-0.39951,0.40910
1.73903,-1.25206
0.54173,2.82486
-1.92385,-2.27845
1.01088,-0.98328
2.61278,2.39416
-0.80566,-0.80230
0.76477,-0.11479
1.94009,1.41822
-0.22657,-0.10093
0.62331,-0.96612
2.78669,2.62895
-0.04618,-0.08007
0.96539,-0.99758
1.91122,1.83341
-1.01413,0.08341
1.15216,-1.49163
0.75476,1.81856
-0.93630,0.42433
0.95571,-0.94293
1.49572,1.87087
-0.50559,1.26781
-0.32370,-2.68120
1.89581,1.86062
-0.82025,-0.13480
1.19341,-0.74814
2.06694,2.09930
-1.55962,-0.45273
1.82641,0.21976
3.03255,1.01686
-0.48848,0.06194
1.48586,-0.11782
2.20535,1.92434
-0.71841,-1.87345
1.16441,0.11761
3.38634,0.79399
-0.55712,0.23730
0.25710,-0.42669
2.89227,2.64691
-1.77222,-1.85628
0.71936,-1.58368
-0.74806,2.21399
-0.96080,-0.02085
1.70003,-0.59396
1.40577,2.68890
-0.60889,-0.88447
-0.24288,-0.02918
1.69669,2.29604
-2.33437,0.91755
-1.43863,-1.53977
2.43706,2.20639
-1.21741,-0.63733
1.61662,-0.77237
1.35396,3.37673
-1.26191,-0.42079
1.08580,0.03593
3.69353,1.80643
-0.96616,0.21162
1.00453,-0.97501
1.56445,1.00579
-0.25410,0.46090
1.24811,-1.07533
1.88892,2.16467
-1.39597,-0.26642
-0.42809,-0.69773
2.16721,3.57754
-1.44216,-0.85981
1.56576,-1.24273
2.30177,1.49391
-1.31598,0.41727
0.99640,-1.00056
2.25337,1.93631
-0.18739,-0.14809
2.94409,-0.95196
2.15764,2.81883
-1.13321,0.06032
1.54683,-0.92530
1.98353,1.40105
-0.64233,0.13791
0.40600,-1.50637
2.30322,-0.00702
-1.46255,-0.00050
1.47216,-0.75750
2.01320,2.15670
-2.77509,0.23617
0.07739,-3.22017
0.76498,2.93653
0.03118,-0.50753
0.77571,-1.39432
1.40200,2.26155
-1.19920,0.65947
0.22386,-0.93513
1.69106,1.45850
-1.04276,0.62659
1.13659,-0.83221
2.30510,3.04641
-1.52189,0.43545
0.71866,-1.33126
1.06624,1.54315
0.14065,-1.00242
1.85803,-0.26918
2.55809,2.22143
-1.45564,1.41055
0.71260,-1.99298
2.15604,2.13248
-1.12021,0.64611
0.54991,-1.09001
2.39877,1.83199
-1.09167,0.13267
1.06862,-0.91651
2.36159,2.47012
-1.68437,-0.27009
0.71134,-0.44253
2.13882,2.45306
1.05526,0.20766
0.44410,1.61692
1.47145,1.30985
-0.99774,0.18994
0.98061,-1.02275
2.89567,2.87696
-1.05402,0.64956
0.78344,-0.95282
2.89457,2.86381
-0.96765,0.25000
1.45495,-1.77846
1.97031,1.89604
-0.42848,0.06548
0.92286,-1.06018
0.54562,1.74716
-0.47947,1.11430
1.39102,-1.44366
2.12611,2.20071
-2.20167,-1.78951
0.40262,0.33436
2.17716,2.28257
-0.62573,0.97763
-0.24699,-1.68701
2.19384,1.91770
-1.09653,0.06766
0.78763,-1.04942
2.25798,1.42971
-0.90626,-0.86519
0.84155,-1.14772
1.87070,1.88096
-1.94841,-0.45984
0.57260,-1.29091
1.91060,2.03658
-1.86850,0.87805
1.19365,-1.02118
2.68062,0.70118
-0.90577,-1.11439
0.46247,-1.52149
0.64631,1.76839
-1.97282,0.65526
1.16847,-1.28989
1.90899,2.41123
-1.34607,0.95677
1.13007,-0.99325
2.19387,1.68912
-1.77808,-0.69195
1.05947,-1.36335
2.05259,2.06508
-1.42443,-1.41598
1.42988,0.27388
0.96601,0.66771
-0.53378,-1.01606
0.99280,-0.96873
1.80865,2.20451
-1.29391,1.08448
1.07229,-0.74850
0.96991,1.49972
0.27342,-0.42227
0.76771,-1.32110
2.13062,2.12112
-0.20888,-0.24702
0.98965,-1.00096
1.74592,0.76200
-1.48678,0.30715
0.86235,-1.10412
2.08163,1.97606
-0.57586,0.15376
0.85533,-0.79855
1.98709,2.10869
-1.05197,0.00861
0.90381,-0.40378
1.35632,2.57519
-0.97295,-0.04616
-0.17151,0.42708
2.23872,1.67215
-1.51878,-0.76883
1.16831,-1.63491
1.55639,1.98954
0.32865,-0.27450
1.12934,-1.87305
1.87243,1.64498
0.68177,0.50777
2.16001,-1.98056
2.22354,1.56129
-0.57437,-0.15803
-0.17294,-1.16037
1.94006,1.56728
-1.25132,0.35280
1.72683,0.00858
2.65847,2.68022
-1.09597,-0.59092
1.81021,-2.01351
1.04919,3.33964
-0.99999,0.03360
0.02691,-1.06110
1.87143,1.99879
-4.08377,0.98056
2.17801,-1.80377
1.45669,1.34168
-0.47268,0.61497
0.72857,-1.84650
1.80565,2.46837
-1.13719,-0.44364
0.39591,-1.33506
1.48197,1.53840
-0.91004,-1.00603
1.41454,-0.69974
2.17170,2.35048
-1.39347,0.62357
1.61094,-1.50126
1.56096,1.67780
-1.08062,-0.02033
0.98982,-1.01447
1.12601,1.86372
-1.32222,0.14065
0.83518,-1.66767
2.15070,1.69394
-0.56462,-0.91609
1.66655,-2.35519
1.59493,1.85936
-0.68310,-1.01549
0.96168,-0.87729
2.20575,1.59765
-1.20901,-0.61165
-0.73812,-0.95035
2.59391,2.66205
-1.62998,0.11370
1.06757,-1.43483
3.30803,2.71922
-1.11409,-0.85809
1.05438,-0.60386
1.59607,1.81119
-0.91144,-0.40586
0.72095,-1.59397
3.13195,2.40264
-0.24031,-0.30838
2.12836,-0.90592
1.99670,2.01135
-1.15140,-0.20438
-0.31186,-1.20146
2.07016,1.39845
-0.05180,0.05784
0.34654,-0.84864
2.87054,1.02753
-1.61953,0.01707
-0.72667,-3.11275
1.69871,2.55705
-0.96710,0.66469
1.45999,-1.42750
2.01533,2.17001
-0.93054,-0.37750
1.71186,-1.46128
2.21950,2.36236
-0.97212,0.00180
0.66019,-0.58413
1.14667,1.29732
-0.80662,0.27497
1.05145,-1.02908
2.94179,1.67910
-1.16305,0.93067
0.79458,-1.34044
1.66904,2.50536
-1.20774,-0.27338
1.31317,-1.15217
2.39085,2.48618
-0.41184,-0.20299
0.21289,-2.03411
2.46897,3.20261
0.78096,-1.67837
1.02231,-0.93263
1.99661,2.00301
-1.03903,-0.04723
0.97132,-1.02612
2.46742,2.85697
-0.53092,-0.95613
0.53788,-1.83553
2.70882,1.74077
-1.10146,0.70693
1.11713,-0.92475
2.65784,0.89786
-0.74754,0.94562
1.00244,-0.97655
1.18923,3.49311
-0.84341,0.11384
1.71440,0.13158
2.13432,2.99929
-0.02680,-0.05944
1.38639,-1.08438
2.36854,0.26798
-1.10622,-0.04440
0.78255,-1.12266
0.56825,2.44100
-0.95000,-0.33860
0.63897,-1.82001
2.52923,1.88499
-0.85858,0.13527
0.45427,-1.02401
2.01737,2.14486
0.23343,-0.30748
1.22713,-1.18575
2.38841,1.77281
-0.93751,-2.32236
0.83516,-1.16310
2.84630,2.04693
-2.53469,-0.77959
1.02921,-1.27557
1.88433,1.79747
-1.50309,0.18658
1.05517,-1.10436
2.08018,1.90377
-2.69889,-0.51087
2.58451,-0.63267
1.84543,1.38922
-1.18896,-0.83870
1.85505,-2.03022
0.83578,1.90334
-1.14833,-0.01011
0.98145,-0.99980
1.96623,2.00403
-1.00153,-0.34159
0.70125,-1.34503
0.79308,2.25202
-0.07827,-1.29268
2.23799,1.04004
2.94396,2.24811
-1.81903,-1.88011
0.17737,-0.53182
3.31531,1.58536
-2.30466,0.28579
1.00010,-1.01206
1.35224,1.83437
-0.97570,0.00137
0.88908,-1.15620
2.06632,2.63417
-1.35929,0.52150
1.09843,-0.98311
1.59029,2.67481
-1.07233,-0.12713
0.92157,-1.12197
0.27511,1.30807
0.41273,1.06367
1.10360,-1.99523
0.97869,1.99075
-1.22386,0.11602
1.08718,-1.52365
2.02627,2.10114
-2.62353,-0.39051
0.12415,-0.28787
1.96803,2.31984
-1.00924,-0.03405
0.80363,-0.89215
2.78905,2.25238
-0.92965,-0.32139
1.57774,-1.16420
2.01933,1.85483
-0.44029,0.26549
2.01976,-1.36575
1.61849,0.97080
-1.48491,-1.74121
0.98724,-1.01396
1.58319,2.38589
-0.84525,-0.07090
0.98052,-1.10914
1.49279,1.72052
-0.36592,0.29441
1.22443,-2.54641
2.88455,2.83617
-0.62667,0.00520
2.10262,-1.27166
1.83403,1.21934
-1.04033,1.00580
1.15049,-0.84342
2.69859,2.30038
-0.80244,-0.65130
1.47798,-1.53772
1.65663,2.45119
-2.56056,0.56002
1.18134,-0.96995
2.08340,1.85369
-0.24830,-1.79250
2.18382,-1.33632
1.51458,1.34058
0.63393,-2.08302
0.51836,-1.05302
1.92532,2.39807
-0.44028,-1.11724
0.16053,-1.60516
2.00606,2.59825
-0.97504,0.01409
0.96689,-0.88934
1.73237,0.77747
-2.05854,-0.12753
1.49829,-0.24481
1.82606,2.01533
-0.22445,-0.39389
-0.18776,-0.87015
1.28333,1.43369
-1.19148,1.69760
0.78546,-1.54353
2.29064,0.96550
-0.77611,0.29537
1.25647,-0.13041
2.01034,1.97830
-0.96521,0.72925
1.22988,-1.24745
3.14621,2.29887
-0.96213,-0.60349
0.81981,-1.00354
1.82841,2.42429
-0.99372,-0.01891
1.66100,-0.56279
1.54040,2.10719
-1.38062,0.62040
1.05335,-0.66083
2.32404,3.16531
-1.25766,-0.41531
0.96866,-0.94298
1.86330,2.95560
-0.00679,0.49452
1.00098,-0.79522
2.07949,2.26182
-2.19475,0.01266
0.85537,-1.32267
2.45303,2.59253
-0.94457,0.45478
2.00548,-1.69967
3.16429,2.40485
-0.45531,0.08284
0.44360,-0.83249
2.07865,1.90628
-1.59683,-0.14906
0.03187,-0.53218
2.03073,2.13183
-1.28896,-0.10447
1.55351,-2.04887
2.04379,1.84130
-1.30994,0.03364
0.99328,-0.99745
1.50641,1.86650
-0.95088,0.05256
1.41641,-0.38608
3.00463,2.04268
-0.54589,0.77542
0.96566,-1.02069
0.99411,2.25923
-0.95022,-0.09664
1.10848,0.22886
1.65115,1.45612
-0.61860,0.06046
2.16915,-0.47472
2.20196,3.41121
-0.82349,0.60155
0.84470,-1.02708
1.55167,1.02069
0.04952,0.50371
-0.92993,-0.09582
3.11626,2.63002
-1.50278,0.99568
0.51304,-0.81844
2.57442,1.18062
-0.88416,-0.54646
0.37053,-0.23324
2.08612,2.04183
-1.17957,0.02781
0.91587,-0.97225
0.01784,1.97565
-0.99830,-0.00258
1.55004,-1.49648
1.58543,1.94419
-0.95559,-0.33799
2.00032,-0.61524
2.45003,0.72160
-0.90945,0.00560
1.77750,-1.37773
1.42950,1.69667
-0.74874,0.43566
1.11931,-1.28333
1.71692,1.95252
-1.18044,-0.24332
1.30986,-1.13753
2.03331,2.03194
-1.47629,-1.33328
1.55813,-0.78640
1.88827,2.34552
-0.27986,0.39587
1.03923,-0.93443
0.55801,2.54556
-1.34184,-0.84275
0.11539,-1.61862
2.14060,2.77786
-0.96559,-0.01905
1.03975,-1.09715
1.93024,2.45812
-1.07268,-0.52600
1.59773,-1.25124
1.80170,1.70042
-0.63792,-0.04528
1.39357,-1.46379
1.81455,1.91103
-0.75636,0.43453
0.68783,-0.96386
2.56035,2.45011
-1.76369,0.03625
0.91117,-2.28732
0.65978,2.63196
-1.58772,-0.45647
1.28715,0.76928
1.46173,2.83906
-1.32788,-0.78942
0.91805,-1.07710
1.94374,2.65420
-0.33246,-0.41390
1.04513,-1.26634
2.30704,2.11400
-0.79425,-0.29301
0.83301,-1.28835
2.55756,1.96239
-0.52615,-0.29865
-0.37064,-0.90127
1.78684,1.06689
-1.14088,-0.50409
0.67782,-0.95114
1.02943,0.96174
-1.78682,0.56332
1.30638,-0.59409
1.69456,2.40040
-0.76705,-0.79208
1.50362,-0.72106
2.40502,1.90987
-1.10480,-0.02469
1.11126,-1.00335
1.12211,1.93396
0.56554,-2.01806
0.64890,0.17862
1.24532,2.34895
-0.71034,0.63943
1.25328,-0.33426
2.49646,2.47580
-0.42614,0.86246
0.64930,-0.31245
2.39352,2.66398
-2.37331,0.45702
0.95012,-1.49727
2.32869,4.17676
-0.43502,-0.14707
-0.27269,-1.26481
1.28878,1.95863
-0.81881,-0.13339
-0.79294,-0.71914
2.11409,1.98074
-0.61318,-0.19736
1.61205,-1.46639
2.45352,1.79335
0.03560,0.87680
0.69769,-0.57679
2.19571,1.74139
-0.96422,0.15227
2.85420,-1.52992
1.90815,2.08823
-1.99866,0.38312
2.03766,-0.69233
2.23063,1.61327
0.08416,-1.13629
0.81876,-1.33321
2.15019,2.19268
-0.36869,-0.96709
1.90017,-2.72399
2.26703,1.92084
-1.50714,-0.14957
0.93983,-2.14393
1.56316,1.47848
-0.10492,0.70225
0.16493,-1.08565
2.63954,0.27765
-1.16889,0.87558
1.02660,-1.08744
2.78080,1.94466
-1.47556,2.03572
0.46106,-1.36203
2.46716,2.07971
-1.07402,0.38597
0.13167,-0.90761
2.23400,2.04888
-0.26520,-0.40652
0.52350,-1.19496
1.42584,1.89856
-0.55444,-1.56110
1.62409,-2.27858
1.78680,2.28248
1.28211,0.33253
1.63866,-1.10035
2.74249,1.90579
-2.44882,1.04050
1.19353,-1.09298
2.26847,2.40094
-0.93111,-0.94499
1.91348,-2.20900
1.13974,1.01941
-0.99500,-0.00043
1.33386,-0.64765
2.06147,0.84238
0.18521,1.02201
1.83277,-1.62112
1.99748,2.07333
-0.91247,-0.05444
1.08673,0.13529
1.81552,1.37229
-1.12080,-0.45069
1.78460,0.22152
2.67121,1.79601
-1.13669,-0.34177
0.86574,-0.84132
1.38376,2.77997
-1.01609,-0.06365
1.56754,-0.86942
1.96779,1.80166
-0.61077,0.11230
1.29231,-0.53171
1.63630,2.09960
-2.12420,1.24743
2.25193,-1.12092
1.88361,1.24860
-1.37356,-0.08139
0.43983,-1.23893
0.53010,3.60946
-0.90474,-0.17439
1.01992,-0.97985
3.04613,4.13466
-1.65227,0.00411
1.43850,-1.73294
1.72586,1.44105
-1.05336,0.00210
0.43392,-0.19978
1.38933,2.67828
-0.84078,-0.83829
0.95684,-1.02447
1.60212,2.00520
-1.23792,-0.03175
2.24157,-1.33317
3.10619,3.63033
-1.08699,-0.05773
2.49097,-0.78738
1.93318,2.65623
-1.02991,1.08788
1.17454,-1.24350
1.99824,2.00140
0.40578,1.32338
2.22667,-0.96856
1.55635,1.81927
-1.57066,1.47515
0.90563,-1.01625
1.62174,1.74581
-1.03316,-0.01442
-0.82567,-0.27718
1.99035,2.01047
-2.36770,0.17376
1.37135,-0.69072
2.41084,3.28552
-1.80172,-0.29761
1.07881,0.74024
1.79163,1.30486
-1.09736,-0.00950
1.49663,-0.85114
2.92213,2.38734
-0.40782,-1.32203
1.08657,-1.24498
2.22228,2.14050
-1.65499,1.37412
0.81594,-1.01256
1.81775,1.61076
-2.24898,-0.58490
1.92487,-2.26740
1.68694,1.35547
-0.50109,1.44913
0.99995,-0.97095
2.01275,1.99325
-0.87746,0.73861
1.12468,-0.40205
1.92555,1.37153
-1.10469,0.79568
2.84721,-1.76180
1.86207,2.15285
-2.33910,-0.51767
-0.66925,-0.15034
1.96793,1.77935
-0.35406,0.22333
1.22993,-1.57394
1.45493,0.25759
-1.47602,-0.43357
0.42382,-0.99414
1.86967,2.50378
-1.51493,-0.38665
2.06043,-0.55122
0.06243,3.04684
-0.70258,0.86910
1.11323,-0.31096
3.07891,2.23394
0.25171,1.27360
2.18077,-0.35857
2.79018,2.30197
-1.24015,2.70774
3.55176,-0.88334
2.26354,0.97870
-0.82909,-0.04056
0.50754,0.38963
2.18925,0.44569
-0.87148,0.64733
0.98287,-0.98215
1.06312,1.77440
-0.36749,-0.97255
1.01918,-1.07792
2.97341,2.22648
-1.10226,0.14034
2.42850,-0.31345
1.98931,1.29209
-1.20430,1.68203
0.17378,0.11375
2.14078,1.97368
-1.51584,-0.61201
1.92752,-0.46800
0.93861,1.99547
-0.60845,0.61074
1.60729,-0.67304
2.61466,2.41468
-0.09633,0.26457
0.97613,-1.06620
2.31191,1.02428
-2.08564,-1.65115
0.85307,-1.15408
2.05371,1.96413
-1.87241,-0.34868
0.87354,-1.06487
3.69060,1.17189
-0.68296,-0.39791
1.67864,-1.00699
2.43694,3.10822
-1.97244,0.91213
2.77981,-2.14471
0.93956,1.90187
-1.55671,0.22428
1.44000,-1.03149
2.24011,2.02103
-1.17516,-0.95506
-0.09059,-0.97048
2.00845,1.96838
-1.73582,-0.25358
1.09783,-0.93424
1.91792,1.96193
-0.92938,0.63964
0.47459,-0.52041
1.52833,0.40669
-1.03742,-0.02139
0.14768,-1.35775
2.33890,1.96642
0.18875,-1.05925
0.94554,-0.90294
0.60483,1.96030
-1.21683,0.46358
0.87292,-0.96313
1.05204,1.26209
-3.13464,1.20010
0.01866,-1.07358
0.95014,2.45930
-0.56186,0.65701
2.16641,0.27318
1.07808,1.24785
-0.86432,-0.30932
0.35485,-0.92070
2.27483,2.53164
0.27745,-1.46269
0.94584,-1.02006
1.66434,3.07344
-1.10774,-0.50818
2.11555,-0.77385
1.73287,2.41447
-0.99709,0.04913
3.28461,0.56831
1.97648,3.07273
-1.75845,-0.57254
1.04974,-0.99249
2.00410,2.10477
-0.61957,0.57414
1.48257,-1.20863
2.22338,2.07038
-1.52502,1.04880
1.46876,-0.30177
2.11568,1.98848
-1.99989,0.34764
1.46741,-0.40176
2.13604,0.61720
-0.55818,1.03012
2.73655,-2.07365
0.74842,1.47004
-1.25008,-0.01193
0.12170,-0.13659
1.32178,2.94370
0.28842,0.25162
1.17164,-2.03547
1.73793,1.68589
-0.32735,0.71453
0.55820,-0.96557
2.15084,1.74310
-2.95586,1.90057
1.52024,-0.33374
2.59939,1.86725
-1.18257,-1.50965
0.63661,-1.08491
2.17803,1.50698
-1.06767,-0.28468
0.93695,-0.95078
2.83313,2.73134
-0.99408,0.03337
-0.07346,-0.30960
2.24636,1.95889
-0.89617,-0.14975
0.47274,-1.05120
1.80682,1.98108
-1.10854,0.08102
1.00618,-1.11026
1.21841,1.77119
-0.71287,-0.23200
1.13177,-1.77805
2.26634,1.73478
1.69591,1.55594
0.23080,-1.69978
2.03410,2.04429
-2.22244,-0.21923
-0.11388,-0.71724
2.35963,1.99607
-1.28209,1.45994
1.38855,-0.83758
2.14376,1.26564
-1.20771,0.43922
0.34552,-1.50329
0.33178,1.88223
0.05305,-0.10978
0.98015,0.23261
1.55959,2.09076
-0.59704,-1.10773
0.94409,-0.63906
1.70200,2.36807
-0.79710,0.59632
0.91095,-1.18415
1.66659,2.28038
-1.05947,-0.49325
1.31921,-1.03627
2.72532,2.28124
-0.78441,-0.12890
1.73127,-0.32309
2.65924,1.61914
-0.69840,0.20526
1.01761,-0.95962
3.42041,-0.89957
-0.49930,-1.06645
0.67921,2.89973
2.50655,1.17920
-0.83990,0.08393
2.02359,-1.37974
2.21336,2.86494
-1.31331,-0.17725
0.78151,0.27758
2.20993,0.65209
-1.19507,-0.47374
1.16404,-0.36432
1.39145,2.34342
-0.85643,1.42247
2.56789,-1.38993
0.85815,1.34057
-2.25733,0.72441
0.61777,-1.18576
1.92835,1.80114
-2.70941,0.05525
-0.05199,-0.83931
0.83198,3.65479
-1.26691,0.38463
1.32758,-1.12300
2.01988,2.18144
-2.27132,-0.48749
3.24569,-2.18760
1.78140,2.36227
-0.67570,-0.15848
1.52965,-1.77828
1.45573,1.48409
-1.02573,0.16412
-1.11376,0.42131
1.62219,1.67649
-0.79946,-0.27103
0.96607,-1.02052
2.04195,2.49927
-0.65013,-0.22427
0.76151,-1.49669
1.98552,1.72065
-0.39554,-1.06184
0.96819,-1.36451
2.05505,2.08690
-0.98658,-0.00283
1.16617,-0.48776
2.64019,2.01310
-1.66702,0.13996
1.51621,-0.81192
3.07454,3.44071
-0.41442,0.72710
0.59400,-1.53601
2.64171,2.42297
-1.35298,0.91759
0.79723,-1.14720
4.17239,1.11562
-1.28827,0.22935
1.69893,-1.68210
2.11514,2.28512
0.17278,-2.19966
1.75864,-1.27100
2.50506,1.32940
-1.44130,-0.30334
1.01896,-0.94333
3.04268,2.97844
0.38730,-0.58384
1.24563,-0.70439
2.65092,1.61010
0.11257,0.63089
1.65082,-0.00597
2.52158,2.67142
0.24661,0.77518
1.19215,-2.39265
2.16719,1.91456
-1.29076,0.18932
0.99890,-0.99228
0.81717,2.86242
-0.64372,-0.46450
1.20632,-0.82802
1.31123,2.26682
-1.14956,-0.59832
-0.14266,-1.17149
2.86157,2.56912
0.00528,-0.53365
1.72286,-1.49393
3.05773,2.28093
-1.13627,-0.71423
0.35658,0.11588
1.74867,0.56708
-2.73676,-0.12783
1.04383,-1.08242
1.83564,1.44873
-0.97435,0.20524
0.98923,-1.17743
1.03410,1.93075
-1.25060,0.42005
1.24285,-2.27878
2.16025,1.86325
-1.74022,-0.72767
1.56790,-0.62689
2.26724,2.52123
-1.53237,-0.55355
0.42949,-1.71375
2.35324,2.22624
-1.02815,-0.05587
-0.48498,-1.43601
2.70143,0.91336
0.31010,0.04401
0.95383,-0.69936
1.85699,2.35724
-0.48423,-0.30918
0.02656,-0.41424
1.20195,2.10848
-1.33708,0.37010
2.73473,-0.21358
1.89756,1.47925
-1.38161,0.53570
0.63193,-1.07245
2.91583,3.39933
-1.33340,-0.06335
2.44548,-0.46916
1.97002,1.90183
-1.12077,0.75799
1.51667,-0.03914
2.28217,1.88622
-0.55201,2.25440
0.97877,-0.94651
2.47378,2.26994
-1.07262,0.93623
1.09910,-0.99352
1.83877,2.81225
-0.90485,0.19477
1.00552,-0.99673
2.42766,0.95945
-1.09148,0.09850
0.75465,-1.49611
2.02985,2.01514
-2.19191,0.81983
2.00427,-1.27048
2.08385,1.96230
-0.35554,-0.79732
1.52549,-1.39409
1.66866,1.15596
-1.72799,-0.72800
0.75649,-0.91738
2.43197,2.32252
-1.70564,-0.75928
0.61206,-1.79679
2.00644,3.19005
-0.93815,-0.02622
1.29041,-1.53562
2.13769,0.95253
-0.86145,-0.39677
1.94761,-0.83367
2.09948,1.91351
-0.75486,0.10025
0.34049,-0.99563
0.69428,1.57186
-0.70434,-0.68590
-0.23553,0.10318
1.81213,2.90176
-1.10268,0.39172
0.91382,-1.00074
2.52859,3.43579
-1.19979,0.70774
1.30446,-1.18531
2.04666,2.03644
-0.86638,0.09433
0.97097,-1.48632
1.95307,2.26785
0.52142,-3.18238
1.13582,-1.18803
1.91895,3.05666
-1.13108,0.27147
2.13484,-1.32569
2.32834,1.45949
-1.09849,-0.96377
0.97293,-0.57226
2.10665,0.39764
-0.97203,-0.12618
0.84769,-2.12762
1.54751,2.16349
-0.76871,-0.11748
1.03540,-1.30892
2.28725,1.89527
-0.64879,0.21909
1.01845,-0.48899
2.59417,2.93389
0.00107,1.32744
1.24170,-1.99084
1.35711,1.86354
-2.17731,0.38011
1.02541,-1.37532
2.30738,2.34792
-1.22177,-0.16528
0.83196,-0.99421
1.82418,3.75700
-1.11328,-0.20811
0.26140,-1.37623
1.14178,1.79084
-1.31791,-0.70852
2.38902,-0.99936
2.80000,2.41485
-0.90873,0.96900
1.08289,-1.01580
0.87260,1.56203
-0.65789,-0.12267
1.78440,-1.01648
2.26258,1.33671
-0.97574,0.10050
1.04034,-0.91421
1.74857,1.87484
-0.36829,-0.53566
0.37685,-0.98560
0.33686,0.60278
-1.10886,0.06922
-0.04061,-2.72358
2.03805,1.56895
-1.79150,0.10434
0.50949,-1.40964
2.01894,1.97170
-2.27331,0.70077
0.57446,-2.39200
1.87820,2.22687
-2.44183,0.40310
0.05720,-0.15778
2.25513,2.29597
-1.31924,-0.08488
0.43631,-1.00354
2.57462,2.88229
-1.84251,0.35998
1.82191,-0.71465
1.81910,1.15446
-1.73175,-0.76000
1.82498,-1.89497
1.73500,2.29744
-0.75258,0.38838
1.32903,0.80862
1.34048,1.24886
-1.79887,-0.61037
1.71763,-2.15974
2.73678,1.77225
-1.12171,-0.47007
0.34349,-0.96515
2.38464,1.90383
-1.51440,-0.46387
0.89759,-1.12972
2.12448,1.98533
-1.30098,-0.59514
0.91502,-2.20508
1.86680,2.00828
-0.77013,-2.23077
0.96115,-0.99406
2.46076,1.61936
-1.11420,-0.08338
2.32538,-1.23451
1.51493,1.45673
-1.24087,0.20444
-0.06938,-0.11615
1.56278,2.52532
-0.51439,-1.01621
0.59831,-1.18521
3.29891,3.02188
-1.02860,-0.40139
1.30629,-0.17915
2.08362,3.21705
-1.57102,-0.32463
1.48529,-0.79497
1.46778,2.45166
-0.74275,-0.68222
1.05395,-1.10996
1.97889,2.00426
-1.58874,-0.30895
-0.03098,-1.31218
1.78458,1.41585
-1.27501,0.28546
1.71638,-0.71269
1.33991,1.33214
-1.15737,0.72929
1.94094,0.14926
1.76469,1.91690
-1.66099,0.74040
0.91284,-1.17694
2.91348,-0.60611
-0.58267,0.14767
1.03338,-0.98290
2.09043,2.17478
-1.89350,0.06046
0.11969,-0.08817
1.77413,1.92395
-1.67507,0.24546
0.66127,-0.66885
1.69616,1.63347
-0.61812,0.07075
0.92332,-1.46734
0.79204,2.98999
0.15032,-0.74647
0.85252,-1.84421
1.41328,2.26463
-1.16280,-0.21040
0.92433,-1.02352
2.20957,1.94599
-0.89817,-0.31927
0.26227,-1.67457
1.90542,2.20227
-1.28804,-0.00739
1.18604,-0.62020
2.92041,2.01592
-1.51211,-0.69361
1.10092,-0.79980
2.02186,1.87693
-1.10215,0.09897
1.10997,-0.97990
2.43877,1.07336
-1.81644,0.45246
1.09526,-0.87032
2.64415,2.31900
-2.42828,-0.09490
2.00094,-1.81628
1.26545,1.65160
-1.55667,0.29664
0.91202,-0.60002
1.96843,2.10105
-0.66741,0.26745
1.01157,-0.91623
0.83715,1.25137
-0.97355,-0.25635
0.99134,-1.09203
2.28787,1.01331
-1.81122,-1.15363
1.67582,-0.45538
3.11060,0.99583
-2.06265,-0.37647
0.51082,-1.95546
2.15854,1.91875
-0.84426,0.10334
1.13983,-0.94286
4.30396,1.73794
-1.90376,0.39843
3.09452,-0.73389
1.51619,2.17447
-0.43028,0.90473
0.44080,-0.77583
2.30678,1.57071
-0.90273,-0.08493
0.74550,-1.90508
2.10185,1.77956
-1.45896,0.12327
0.98430,-0.99178
2.48785,1.37792
-1.55544,0.08269
1.36286,0.11345
2.34744,2.25536
-0.31810,0.87879
0.94608,-0.92612
1.86460,1.50946
-1.01361,-0.25145
1.81133,-1.14286
3.60675,2.58012
-0.51097,-0.17453
0.47836,-1.45190
0.67901,1.35412
-1.58244,-0.53561
1.14349,-0.36892
1.71025,1.54984
1.00999,-0.28066
0.85694,-1.10116
2.00980,2.08345
-0.88204,-0.19849
0.87375,-1.03980
1.99148,1.99537
0.24831,0.57220
1.06278,-1.73217
1.42408,2.25274
-0.92599,0.96070
1.53810,-1.07458
2.00143,2.00144
-2.68327,0.20334
1.35034,-1.22357
2.33159,2.36725
-0.86674,0.09473
0.97652,-1.09904
1.43970,1.75987
-1.60445,0.43477
1.85612,-1.41632
1.71663,2.25465
-0.89957,0.00431
1.33759,0.01049
3.82734,1.39001
-1.36689,-0.05712
1.75530,-1.44636
2.50604,0.33062
-0.58399,0.11041
0.11721,-0.91071
1.72361,1.95587
-1.40505,0.01563
1.38407,-0.94197
2.49331,1.56828
-1.09463,-0.08509
1.11500,-0.65662
0.77701,3.08104
-0.91078,0.09830
1.11384,-0.96900
2.16091,2.24528
-0.59034,-1.96585
1.00490,-1.00706
0.67882,1.60487
-0.96833,-0.44442
0.74477,-1.64626
0.77049,0.35973
-0.77432,-0.37218
1.70447,-0.43805
3.03719,0.12198
-1.00701,-0.06971
1.12874,-0.78672
2.14341,2.07176
-1.27886,0.23430
0.95919,-0.95711
1.71083,2.00608
-1.04781,-0.29669
1.02206,-1.55724
1.97707,2.03834
-2.41413,-0.29600
-0.52909,-0.55374
0.80312,1.76547
